"full.name","PA","run","algo","expl.var","rand","var.imp"
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio14",3,0.022053
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio6",3,0.00997099999999995
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio7",3,0.0147699999999999
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","pop",3,0.00937200000000005
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio2",3,0.00918699999999995
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio3",3,0.000852999999999993
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","ndvi",3,0.00664399999999998
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio15",1,0.162787
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio4",1,0.0103799999999999
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio14",1,0.00939699999999999
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio6",1,0.038259
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio7",1,0.010304
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","pop",1,0.005942
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio2",1,0.00377400000000006
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio3",1,0.00156800000000001
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","ndvi",1,0.00297800000000004
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio15",2,0.17903
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio4",2,0.010145
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio14",2,0.00950200000000001
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio6",2,0.0380549999999999
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio7",2,0.01048
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","pop",2,0.00625900000000001
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio2",2,0.00323200000000001
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio3",2,0.00123399999999996
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","ndvi",2,0.00260300000000002
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio15",3,0.185987
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio4",3,0.0104109999999999
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio14",3,0.00936599999999999
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio6",3,0.036334
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio7",3,0.00927500000000003
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","pop",3,0.00636099999999995
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio2",3,0.00336400000000003
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","bio3",3,0.00155899999999998
"Opuntia_PA2_RUN3_RF","PA2","RUN3","RF","ndvi",3,0.003
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio15",1,0.034695
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio4",1,0.053999
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio14",1,0.00534900000000005
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio6",1,0.048207
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio7",1,0.0214299999999999
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","pop",1,0.00618600000000002
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio2",1,0.00404899999999997
